NĂM,NGÀY,THÁNG,TUẦN,CỬA HÀNG,KÊNH BÁN HÀNG,SỐ LƯỢNG ĐƠN HÀNG,CHIẾT KHẤU,GIẢM GIÁ,DOANH THU,THỰC NHẬN,TRUNG BÌNH ĐƠN HÀNG,CHI PHÍ QUẢNG CÁO,THUẾ
2024,29/01/2024,1,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,2,48.750,,195.000,146.250,97.500,,
2024,29/01/2024,1,,PHUCTEA130 - THỦ ĐỨC,GrabFood,2,57.981,39.110,271.000,173.909,135.500,,
2024,29/01/2024,1,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,3,66.729,231.079,340.000,42.192,113.333,,
2024,29/01/2024,1,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,3,31.797,,159.000,127.203,53.000,,
2024,29/01/2024,1,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,1,14.500,,58.000,43.500,58.000,,
2024,29/01/2024,1,,PHUCTEA129 - CMT8 CẦN THƠ,ShopeeFood,2,25.500,,102.000,76.500,51.000,,
2024,29/01/2024,1,,PHUCTEA144 - VĨNH HỘI QUẬN 4,ShopeeFood,1,26.250,,105.000,78.750,105.000,,
2024,30/01/2024,1,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,2,43.556,23.420,241.000,174.024,120.500,,
2024,30/01/2024,1,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,2,51.250,,205.000,153.750,102.500,,
2024,30/01/2024,1,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,3,38.036,14.020,204.000,151.944,68.000,,
2024,30/01/2024,1,,PHUCTEA130 - THỦ ĐỨC,GrabFood,4,77.350,58.940,368.000,231.710,92.000,,
2024,30/01/2024,1,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,3,38.596,,193.000,154.404,64.333,,
2024,30/01/2024,1,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,3,92.220,82.220,451.000,276.560,150.333,,
2024,30/01/2024,1,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,2,18.958,5.310,100.000,75.732,50.000,,
2024,30/01/2024,1,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,2,52.000,,208.000,156.000,104.000,,
2024,30/01/2024,1,,PHUCTEA129 - CMT8 CẦN THƠ,ShopeeFood,2,36.750,,147.000,110.250,73.500,,
2024,31/01/2024,1,,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,1,29.000,,116.000,87.000,116.000,,
2024,31/01/2024,1,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,1,9.359,5.310,52.000,37.331,52.000,,
2024,31/01/2024,1,,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,20.500,,82.000,61.500,82.000,,
2024,31/01/2024,1,,PHUCTEA129 - CMT8 CẦN THƠ,ShopeeFood,1,43.250,,173.000,129.750,173.000,,
2024,31/01/2024,1,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,1,10.559,5.310,58.000,42.131,58.000,,
2024,31/01/2024,1,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,5,150.386,,752.000,601.614,150.400,,
2024,31/01/2024,1,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,4,82.474,281.371,441.000,77.155,110.250,,
2024,31/01/2024,1,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,4,57.314,73.870,311.000,179.816,77.750,,
2024,01/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,1,12.250,,49.000,36.750,49.000,,
2024,01/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,2,160.250,,641.000,480.750,320.500,,
2024,01/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,4,71.031,115.115,392.000,205.854,98.000,,
2024,01/02/2024,2,,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,Gojek,1,18.900,,90.000,71.100,90.000,,
2024,01/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,1,43.750,,175.000,131.250,175.000,,
2024,01/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,ShopeeFood,1,33.500,,134.000,100.500,134.000,,
2024,01/02/2024,2,,PHUCTEA130 - THỦ ĐỨC,GrabFood,4,71.227,36.330,321.000,213.443,80.250,,
2024,01/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,1,19.238,58.050,105.000,27.712,105.000,,
2024,01/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,5,155.701,231.126,787.000,400.173,157.400,,
2024,01/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,2,58.593,114.300,325.000,152.107,162.500,,
2024,01/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,3,58.794,,294.000,235.206,98.000,,
2024,02/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,1,16.238,58.050,90.000,15.712,90.000,,
2024,02/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,1,19.500,,78.000,58.500,78.000,,
2024,02/02/2024,2,,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,Gojek,1,47.460,,226.000,178.540,226.000,,
2024,02/02/2024,2,,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,GrabFood,2,73.477,,294.000,220.523,147.000,,
2024,02/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,ShopeeFood,2,40.750,,163.000,122.250,81.500,,
2024,02/02/2024,2,,PHUCTEA127 - PHƯỜNG 9 CÀ MAU,GrabFood,1,12.399,,62.000,49.601,62.000,,
2024,02/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,2,20.758,43.360,114.000,49.882,57.000,,
2024,02/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,3,38.396,,192.000,153.604,64.000,,
2024,02/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,1,13.746,9.110,64.000,41.144,64.000,,
2024,02/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,3,66.500,,266.000,199.500,88.667,,
2024,02/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,2,22.118,59.760,121.000,39.122,60.500,,
2024,03/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,1,16.000,,64.000,48.000,64.000,,
2024,03/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,3,154.624,52.103,796.000,589.273,265.333,,
2024,03/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,1,8.000,,32.000,24.000,32.000,,
2024,03/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,ShopeeFood,4,114.250,,457.000,342.750,114.250,,
2024,03/02/2024,2,,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,ShopeeFood,1,35.250,,141.000,105.750,141.000,,
2024,03/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,1,26.557,54.450,138.000,56.993,138.000,,
2024,03/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,1,74.393,,372.000,297.607,372.000,,
2024,03/02/2024,2,,PHUCTEA130 - THỦ ĐỨC,GrabFood,4,92.721,36.330,407.000,277.949,101.750,,
2024,03/02/2024,2,,PHUCTEA127 - PHƯỜNG 9 CÀ MAU,GrabFood,2,24.997,,125.000,100.003,62.500,,
2024,03/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,2,20.957,5.310,110.000,83.733,55.000,,
2024,03/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,2,31.740,68.895,151.000,50.365,75.500,,
2024,03/02/2024,2,,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,Gojek,1,10.080,,48.000,37.920,48.000,,
2024,04/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,2,41.235,53.245,229.000,134.520,114.500,,
2024,04/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,4,94.250,,377.000,282.750,94.250,,
2024,04/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,1,6.500,,26.000,19.500,26.000,,
2024,04/02/2024,2,,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,Gojek,1,18.900,,90.000,71.100,90.000,,
2024,04/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,11,191.181,,956.000,764.819,86.909,,
2024,04/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,4,60.794,86.607,332.000,184.599,83.000,,
2024,04/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,4,51.554,68.560,277.000,156.886,69.250,,
2024,04/02/2024,2,,PHUCTEA127 - PHƯỜNG 9 CÀ MAU,GrabFood,1,13.199,,66.000,52.801,66.000,,
2024,04/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,2,112.214,291.385,536.000,132.401,268.000,,
2024,04/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,2,43.750,,175.000,131.250,87.500,,
2024,04/02/2024,2,,PHUCTEA130 - THỦ ĐỨC,GrabFood,2,42.237,45.220,214.000,126.543,107.000,,
2024,05/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,1,28.397,47.193,160.000,84.410,160.000,,
2024,05/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,1,18.000,,72.000,54.000,72.000,,
2024,05/02/2024,2,,PHUCTEA127 - PHƯỜNG 9 CÀ MAU,GrabFood,1,16.598,,83.000,66.402,83.000,,
2024,05/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,3,54.954,77.670,303.000,170.376,101.000,,
2024,05/02/2024,2,,PHUCTEA130 - THỦ ĐỨC,GrabFood,2,75.101,22.610,323.000,225.289,161.500,,
2024,05/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,6,150.984,,755.000,604.016,125.833,,
2024,05/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,4,84.551,56.503,450.000,308.946,112.500,,
2024,05/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,4,130.208,159.498,622.000,332.294,155.500,,
2024,05/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,2,24.000,,96.000,72.000,48.000,,
2024,05/02/2024,2,,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,39.500,,158.000,118.500,158.000,,
2024,05/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,ShopeeFood,1,31.500,,126.000,94.500,126.000,,
2024,06/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,2,43.000,,172.000,129.000,86.000,,
2024,06/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,1,32.250,,129.000,96.750,129.000,,
2024,06/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,2,19.958,34.394,105.000,50.648,52.500,,
2024,06/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,3,74.250,,297.000,222.750,99.000,,
2024,06/02/2024,2,,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,74.000,,296.000,222.000,296.000,,
2024,06/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,2,39.556,48.504,217.000,128.940,108.500,,
2024,06/02/2024,2,,PHUCTEA130 - THỦ ĐỨC,GrabFood,2,31.990,24.220,152.000,95.790,76.000,,
2024,06/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,10,261.976,,1.310.000,1.048.024,131.000,,
2024,06/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,5,93.222,212.708,470.000,164.070,94.000,,
2024,06/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,ShopeeFood,2,31.500,,126.000,94.500,63.000,,
2024,06/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,2,27.957,59.560,150.000,62.483,75.000,,
2024,07/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,1,15.038,58.050,84.000,10.912,84.000,,
2024,07/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,1,24.000,,96.000,72.000,96.000,,
2024,07/02/2024,2,,PHUCTEA127 - PHƯỜNG 9 CÀ MAU,GrabFood,1,5.799,,29.000,23.201,29.000,,
2024,07/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,3,38.716,39.703,204.000,125.581,68.000,,
2024,07/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,7,92.950,82.780,498.000,322.270,71.143,,
2024,07/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,1,17.598,,88.000,70.402,88.000,,
2024,07/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,5,163.448,226.568,779.000,388.984,155.800,,
2024,07/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,1,7.750,,31.000,23.250,31.000,,
2024,07/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,ShopeeFood,4,165.750,,663.000,497.250,165.750,,
2024,08/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,2,92.500,,370.000,277.500,185.000,,
2024,08/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,2,36.676,46.903,201.000,117.421,100.500,,
2024,08/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,4,94.390,,472.000,377.610,118.000,,
2024,08/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,2,65.793,56.304,356.000,233.903,178.000,,
2024,08/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,3,35.239,76.470,168.000,56.291,56.000,,
2024,08/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,2,25.037,58.050,134.000,50.913,67.000,,
2024,09/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,7,131.388,,657.000,525.612,93.857,,
2024,10/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,2,40.596,,203.000,162.404,101.500,,
2024,11/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,1,18.598,,93.000,74.402,93.000,,
2024,12/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,5,124.587,,623.000,498.413,124.600,,
2024,13/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,GrabFood,3,42.796,15.220,229.000,170.984,76.333,,
2024,13/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,1,32.250,,129.000,96.750,129.000,,
2024,13/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,5,149.185,,746.000,596.815,149.200,,
2024,14/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,5,110.750,,443.000,332.250,88.600,,
2024,14/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,GrabFood,2,38.495,80.778,215.000,95.727,107.500,,
2024,14/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,8,177.582,,888.000,710.418,111.000,,
2024,15/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,2,65.393,51.194,349.000,232.413,174.500,,
2024,15/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,GrabFood,2,43.295,65.778,224.000,114.927,112.000,,
2024,15/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,1,34.000,,136.000,102.000,136.000,,
2024,15/02/2024,2,,PHUCTEA127 - PHƯỜNG 9 CÀ MAU,GrabFood,1,18.198,,91.000,72.802,91.000,,
2024,15/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,7,203.380,,1.017.000,813.620,145.286,,
2024,15/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,5,67.552,82.780,371.000,220.668,74.200,,
2024,15/02/2024,2,,PHUCTEA130 - THỦ ĐỨC,GrabFood,1,19.369,22.610,100.000,58.021,100.000,,
2024,15/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,6,138.707,375.851,718.000,203.442,119.667,,
2024,15/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,3,116.250,,465.000,348.750,155.000,,
2024,15/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,ShopeeFood,2,32.000,,128.000,96.000,64.000,,
2024,15/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,2,25.997,34.193,135.000,74.810,67.500,,
2024,16/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,1,20.500,,82.000,61.500,82.000,,
2024,16/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,1,14.500,,58.000,43.500,58.000,,
2024,16/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,GrabFood,1,20.898,70.778,117.000,25.324,117.000,,
2024,16/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,3,34.196,63.360,185.000,87.444,61.667,,
2024,16/02/2024,2,,PHUCTEA130 - THỦ ĐỨC,Gojek,1,9.030,,43.000,33.970,43.000,,
2024,16/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,3,33.996,63.360,184.000,86.644,61.333,,
2024,16/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,7,138.586,,693.000,554.414,99.000,,
2024,16/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,6,264.166,386.868,1.278.000,626.966,213.000,,
2024,16/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,3,66.353,56.503,359.000,236.144,119.667,,
2024,16/02/2024,2,,PHUCTEA127 - PHƯỜNG 9 CÀ MAU,GrabFood,1,16.198,,81.000,64.802,81.000,,
2024,17/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,1,15.750,,63.000,47.250,63.000,,
2024,17/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,GrabFood,1,19.298,41.693,109.000,48.009,109.000,,
2024,17/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,3,41.355,48.503,226.000,136.142,75.333,,
2024,17/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,ShopeeFood,1,41.250,,165.000,123.750,165.000,,
2024,17/02/2024,2,,PHUCTEA127 - PHƯỜNG 9 CÀ MAU,GrabFood,2,56.594,,283.000,226.406,141.500,,
2024,17/02/2024,2,,PHUCTEA130 - THỦ ĐỨC,GrabFood,6,122.087,104.160,592.000,365.753,98.667,,
2024,17/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,7,127.188,,636.000,508.812,90.857,,
2024,17/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,2,44.755,72.560,247.000,129.685,123.500,,
2024,17/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,8,127.962,389.484,707.000,189.554,88.375,,
2024,17/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,2,18.118,59.760,101.000,23.122,50.500,,
2024,18/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,GrabFood,1,14.598,34.193,78.000,29.209,78.000,,
2024,18/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,2,26.437,37.994,141.000,76.569,70.500,,
2024,18/02/2024,2,,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,21.250,,85.000,63.750,85.000,,
2024,18/02/2024,2,,PHUCTEA130 - THỦ ĐỨC,GrabFood,4,85.723,75.440,418.000,256.837,104.500,,
2024,18/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,2,73.352,76.560,394.000,244.088,197.000,,
2024,18/02/2024,2,,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,GrabFood,1,36.988,,148.000,111.012,148.000,,
2024,18/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,6,103.218,295.187,518.000,119.595,86.333,,
2024,18/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,ShopeeFood,2,34.500,,138.000,103.500,69.000,,
2024,18/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,7,182.781,,914.000,731.219,130.571,,
2024,18/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,2,32.956,48.504,184.000,102.540,92.000,,
2024,19/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,3,79.952,71.312,427.000,275.736,142.333,,
2024,19/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,GrabFood,4,31.296,51.914,179.000,95.790,44.750,,
2024,19/02/2024,2,,PHUCTEA130 - THỦ ĐỨC,GrabFood,1,14.245,12.110,69.000,42.645,69.000,,
2024,19/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,3,34.396,63.360,186.000,88.244,62.000,,
2024,19/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,1,45.595,,228.000,182.405,228.000,,
2024,19/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,ShopeeFood,2,54.250,,217.000,162.750,108.500,,
2024,19/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,6,144.205,279.081,679.000,255.714,113.167,,
2024,19/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,5,99.750,,399.000,299.250,79.800,,
2024,19/02/2024,2,,PHUCTEA130 - THỦ ĐỨC,ShopeeFood,1,32.000,,128.000,96.000,128.000,,
2024,19/02/2024,2,,PHUCTEA127 - PHƯỜNG 9 CÀ MAU,GrabFood,2,25.397,,127.000,101.603,63.500,,
2024,19/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,2,17.558,34.393,93.000,41.049,46.500,,
2024,20/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,3,39.756,68.670,218.000,109.574,72.667,,
2024,20/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,GrabFood,5,39.195,73.388,211.000,98.417,42.200,,
2024,20/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,1,20.500,,82.000,61.500,82.000,,
2024,20/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,ShopeeFood,2,40.750,,163.000,122.250,81.500,,
2024,20/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,3,52.954,68.560,284.000,162.486,94.667,,
2024,20/02/2024,2,,PHUCTEA130 - THỦ ĐỨC,GrabFood,5,196.312,125.050,910.000,588.638,182.000,,
2024,20/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,3,32.517,59.760,173.000,80.723,57.667,,
2024,20/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,5,115.788,,579.000,463.212,115.800,,
2024,20/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,5,74.727,225.667,388.000,87.606,77.600,,
2024,20/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,1,54.000,,216.000,162.000,216.000,,
2024,20/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,ShopeeFood,4,88.250,,353.000,264.750,88.250,,
2024,21/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,3,27.357,59.560,147.000,60.083,49.000,,
2024,21/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,ShopeeFood,2,22.250,,89.000,66.750,44.500,,
2024,21/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,GrabFood,2,17.798,73.388,104.000,12.814,52.000,,
2024,21/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,1,27.597,63.250,152.000,61.153,152.000,,
2024,21/02/2024,2,,PHUCTEA144 - VĨNH HỘI QUẬN 4,GrabFood,6,98.720,255.148,524.000,170.132,87.333,,
2024,21/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,3,71.993,,360.000,288.007,120.000,,
2024,21/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,3,64.633,85.270,359.000,209.097,119.667,,
2024,21/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,ShopeeFood,1,8.750,,35.000,26.250,35.000,,
2024,21/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,ShopeeFood,1,18.500,,74.000,55.500,74.000,,
2024,21/02/2024,2,,PHUCTEA140 - NGUYỄN VĂN KHỐI GÒ VẤP,ShopeeFood,2,22.750,,91.000,68.250,45.500,,
2024,22/02/2024,2,,PHUCTEACENTER001 - CẦN THƠ,GrabFood,3,38.996,54.413,220.000,126.591,73.333,,
2024,22/02/2024,2,,PHUCTEA138 - TRẦN HOÀNG NA CẦN THƠ,GrabFood,3,50.994,77.470,283.000,154.536,94.333,,
2024,22/02/2024,2,,PHUCTEA001 - XÔ VIẾT NGHỆ TĨNH CẦN THƠ,GrabFood,3,53.914,53.730,296.000,188.356,98.667,,
2024,22/02/2024,2,,PHUCTEA034 - NGUYỄN AN NINH DĨ AN,GrabFood,8,176.182,,881.000,704.818,110.125,,
2024,22/02/2024,2,,PHUCTEA130 - THỦ ĐỨC,GrabFood,3,106.340,73.830,499.000,318.830,166.333,,
2024,22/02/2024,2,,PHUCTEA129 - CMT8 CẦN THƠ,GrabFood,1,38.196,71.250,213.000,103.554,213.000,,
